experiment,point,run,seed,method,n,m,d_or_h,k,total_s,ari,nmi,t_kmeans,t_affinity,t_spectral,t_propagate,t_laplacian,t_eigen,t_spectral_kmeans,status,error
m,2000,0,22188,cpu_16,20000,2000,64,10,3.7909562587738037,0.746136478052232,0.7933930830984409,,,,,,,,ok,
m,2000,0,22188,cpu_36,20000,2000,64,10,2.795088768005371,0.5988367318370973,0.7536292087017826,,,,,,,,ok,
m,2000,1,22189,cpu_4,20000,2000,64,10,12.948025226593018,0.5892836661212004,0.6988601852279952,,,,,,,,ok,
m,2000,1,22189,cpu_8,20000,2000,64,10,6.504714727401733,0.6246214405608802,0.7160607029960872,,,,,,,,ok,
m,2000,1,22189,cpu_16,20000,2000,64,10,3.8755600452423096,0.6630302857479449,0.7364744925449901,,,,,,,,ok,
m,2000,1,22189,cpu_36,20000,2000,64,10,2.8450355529785156,0.599756055718269,0.7484996392538873,,,,,,,,ok,
m,2000,2,22190,cpu_4,20000,2000,64,10,12.548688411712646,0.7327165688744226,0.7798367484995404,,,,,,,,ok,
m,2000,2,22190,cpu_8,20000,2000,64,10,6.4020609855651855,0.5518742325841894,0.7215400100988093,,,,,,,,ok,
m,2000,2,22190,cpu_16,20000,2000,64,10,3.637552261352539,0.7374892672657062,0.7826824686194023,,,,,,,,ok,
m,2000,2,22190,cpu_36,20000,2000,64,10,2.8779566287994385,0.6458218952315528,0.7540658410744249,,,,,,,,ok,
m,2000,3,22191,cpu_4,20000,2000,64,10,12.110864639282227,0.6206888887046549,0.7634805987584067,,,,,,,,ok,
m,2000,3,22191,cpu_8,20000,2000,64,10,6.345069885253906,0.6912444175447376,0.7853069970260138,,,,,,,,ok,
m,2000,3,22191,cpu_16,20000,2000,64,10,3.5451669692993164,0.665347518483211,0.7711225736075199,,,,,,,,ok,
m,2000,3,22191,cpu_36,20000,2000,64,10,2.7717201709747314,0.5425640996502789,0.7111044909061005,,,,,,,,ok,
m,2000,4,22192,cpu_4,20000,2000,64,10,12.179879665374756,0.5801783217622559,0.7441003664116879,,,,,,,,ok,
m,2000,4,22192,cpu_8,20000,2000,64,10,6.369843482971191,0.5735883651012346,0.7423121371193233,,,,,,,,ok,
m,2000,4,22192,cpu_16,20000,2000,64,10,3.6624350547790527,0.7270061429216484,0.7923761212981563,,,,,,,,ok,
m,2000,4,22192,cpu_36,20000,2000,64,10,2.8675169944763184,0.7234004247321657,0.7847225940975114,,,,,,,,ok,
m,4000,0,22188,cpu_4,20000,4000,64,10,29.239003896713257,0.6771548272113854,0.7415207981653797,,,,,,,,ok,
m,4000,0,22188,cpu_8,20000,4000,64,10,15.72359585762024,0.6063699773197067,0.7266914163143385,,,,,,,,ok,
m,4000,0,22188,cpu_16,20000,4000,64,10,10.477417707443237,0.5675218378222804,0.705020001926998,,,,,,,,ok,
m,4000,0,22188,cpu_36,20000,4000,64,10,6.867025852203369,0.6674682911277247,0.7325514733474372,,,,,,,,ok,
m,4000,1,22189,cpu_4,20000,4000,64,10,28.736047744750977,0.6712230807525926,0.7177206695214383,,,,,,,,ok,
m,4000,1,22189,cpu_8,20000,4000,64,10,16.68643283843994,0.5564796919052829,0.694291819123612,,,,,,,,ok,
m,4000,1,22189,cpu_16,20000,4000,64,10,9.003234624862671,0.6028919140166447,0.7492074516301849,,,,,,,,ok,
m,4000,1,22189,cpu_36,20000,4000,64,10,7.183838844299316,0.5210276513018484,0.6535687637651112,,,,,,,,ok,
m,4000,2,22190,cpu_4,20000,4000,64,10,27.819626092910767,0.6370912699145799,0.7374206035499331,,,,,,,,ok,
m,4000,2,22190,cpu_8,20000,4000,64,10,16.21669316291809,0.6790658540113166,0.7388991895251532,,,,,,,,ok,
m,4000,2,22190,cpu_16,20000,4000,64,10,9.97460150718689,0.6239964940222085,0.7146304430483208,,,,,,,,ok,
m,4000,2,22190,cpu_36,20000,4000,64,10,6.387369871139526,0.5325306405588472,0.6958635650041597,,,,,,,,ok,
m,4000,3,22191,cpu_4,20000,4000,64,10,28.057544469833374,0.7144927679274516,0.7754710971462154,,,,,,,,ok,
m,4000,3,22191,cpu_8,20000,4000,64,10,14.915794849395752,0.633382609385219,0.7613499254343107,,,,,,,,ok,
m,4000,3,22191,cpu_16,20000,4000,64,10,8.686328649520874,0.5693032588891277,0.725313825540328,,,,,,,,ok,
m,4000,3,22191,cpu_36,20000,4000,64,10,7.402968883514404,0.647806417940049,0.7223653838377476,,,,,,,,ok,
m,4000,4,22192,cpu_4,20000,4000,64,10,30.289018154144287,0.6880456489363936,0.7556046495319085,,,,,,,,ok,
m,4000,4,22192,cpu_8,20000,4000,64,10,14.658446311950684,0.6636052515975259,0.7307431906770314,,,,,,,,ok,
m,4000,4,22192,cpu_16,20000,4000,64,10,8.992638111114502,0.6533530969899791,0.7527013096379002,,,,,,,,ok,
m,4000,4,22192,cpu_36,20000,4000,64,10,6.944616079330444,0.6022771053818528,0.7151583134841075,,,,,,,,ok,
m,8000,0,22188,cpu_4,20000,8000,64,10,82.3139967918396,0.5761225387867999,0.6225907428145566,,,,,,,,ok,
m,8000,0,22188,cpu_8,20000,8000,64,10,46.342676401138306,0.5466901630693064,0.6176823610961649,,,,,,,,ok,
m,8000,0,22188,cpu_16,20000,8000,64,10,30.832741022109985,0.47837771910326465,0.5706138876443304,,,,,,,,ok,
m,8000,0,22188,cpu_36,20000,8000,64,10,22.30542755126953,0.43430647365384517,0.5416683492973554,,,,,,,,ok,
m,8000,1,22189,cpu_4,20000,8000,64,10,84.72212409973145,0.5804184296606543,0.6389629824960352,,,,,,,,ok,
m,8000,1,22189,cpu_8,20000,8000,64,10,45.7621214389801,0.43665571348774207,0.5153038799120839,,,,,,,,ok,
m,8000,1,22189,cpu_16,20000,8000,64,10,28.23500680923462,0.40828834387840957,0.5162418404371206,,,,,,,,ok,
m,8000,1,22189,cpu_36,20000,8000,64,10,23.47093939781189,0.41996068966169375,0.5370082190958771,,,,,,,,ok,
m,8000,2,22190,cpu_4,20000,8000,64,10,74.1580011844635,0.4922018058739931,0.5878403755627724,,,,,,,,ok,
m,8000,2,22190,cpu_8,20000,8000,64,10,44.134116411209106,0.5992865953236944,0.6511412101309861,,,,,,,,ok,
m,8000,2,22190,cpu_16,20000,8000,64,10,28.05031442642212,0.466142369866691,0.5367073496966888,,,,,,,,ok,
m,8000,2,22190,cpu_36,20000,8000,64,10,26.861656188964844,0.4801141963466925,0.5722572138396129,,,,,,,,ok,
m,8000,3,22191,cpu_4,20000,8000,64,10,81.23960137367249,0.421455497956669,0.5696751211715414,,,,,,,,ok,
m,8000,3,22191,cpu_8,20000,8000,64,10,42.31246519088745,0.4886871131035565,0.5910673660091316,,,,,,,,ok,
m,8000,3,22191,cpu_16,20000,8000,64,10,33.04248905181885,0.47512401828174305,0.5354025129369591,,,,,,,,ok,
m,8000,3,22191,cpu_36,20000,8000,64,10,25.602266311645508,0.4589669257112223,0.539315489388956,,,,,,,,ok,
m,8000,4,22192,cpu_4,20000,8000,64,10,77.63628911972046,0.5177441431730759,0.6237883655186472,,,,,,,,ok,
m,8000,4,22192,cpu_8,20000,8000,64,10,46.33906316757202,0.455900902512255,0.5860942497086375,,,,,,,,ok,
m,8000,4,22192,cpu_16,20000,8000,64,10,30.909854888916016,0.5184049678841095,0.6125316767943686,,,,,,,,ok,
m,8000,4,22192,cpu_36,20000,8000,64,10,23.782204389572144,0.5222707315248799,0.636668284550114,,,,,,,,ok,
